action;période;cabinet;budget estimé;clients;"score" de l'action;représentants visés;secteurs;classif

Obtention d'un cadre règlementaire différencié du tabac pour les produits du vapotage dans le Code de la Santé Publique;01-01-2023-31-12-2023;BRITISH AMERICAN TOBACCO FRANCE;56962.0€;['BRITISH AMERICAN TOBACCO FRANCE'];18;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale'];['Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Fiscalité des produits du tabac manufacturé - Nécessité d'avoir un moratoire fiscal lors du PLF/PLFSS;01-01-2023-31-12-2023;BRITISH AMERICAN TOBACCO FRANCE;47468.4€;['BRITISH AMERICAN TOBACCO FRANCE'];15;["Titulaire d'un emploi à la décision du Gouvernement", 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Economie', 'Finances publiques', 'Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Elaboration d'une filière REP des produits du tabac:contribuer à la gestion quotidienne de la filière afin d’assurer une couverture du territoire et réduire la présence des mégots dans l’espace public;01-01-2023-31-12-2023;BRITISH AMERICAN TOBACCO FRANCE;47468.4€;['BRITISH AMERICAN TOBACCO FRANCE'];15;['Membre du Gouvernement ou membre de cabinet ministériel'];['Environnement'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Obtention d'un cadre règlementaire différencié du tabac pour les produits à nocivité potentiellement réduite (sachets de nicotine) dans le Code de la Santé Publique;01-01-2023-31-12-2023;BRITISH AMERICAN TOBACCO FRANCE;50632.9€;['BRITISH AMERICAN TOBACCO FRANCE'];16;["Titulaire d'un emploi à la décision du Gouvernement", 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale'];['Finances publiques', 'Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Demande de prendre en compte certains formats de boites de cigares et cigarillos pour la mise en œuvre de la traçabilité.;01-01-2023-31-12-2023;ASSOCIATION DES FOURNISSEURS DE CIGARES EN FRANCE;42500.0€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'ARNOLD ANDRE', 'DAVIDOFF OF GENEVA FRANCE', 'BURGER SOHNE TRADING AG', 'COPROVA', 'FLOR DE SELVA', 'J.CORTES FRANCE', 'SCANDINAVIAN TOBACCO  GROUP FRANCE', 'VILLIGER FRANCE'];17;['Membre du Gouvernement ou membre de cabinet ministériel'];['Défense, sécurité'];prive:86.0;syndicat:3.0;public:8.0;collectivite:3.0
Accises sur les produits du tabac - Eviter la mise en place d'une taxe sur les produits du vapotage;01-01-2023-31-12-2023;FIVAPE - FÉDÉRATION INTERPROFESSIONNELLE DE LA VAPE;45000.0€;['FIVAPE - FÉDÉRATION INTERPROFESSIONNELLE DE LA VAPE'];12;['Collaborateur du Président de la République', 'Membre du Gouvernement ou membre de cabinet ministériel'];['Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Viser à faire intégrer dans le PLFSS un amendement relatif à la taxation du tabac à chauffer ;01-07-2022-30-06-2023;ERNST & YOUNG SOCIETE D' AVOCATS;2500.0€;['PHILIP MORRIS FRANCE'];10;['Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Taxes'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Viser à faire intégrer un amendement relatif à la fiscalité applicable aux produits nicotinés ;01-07-2022-30-06-2023;ERNST & YOUNG SOCIETE D' AVOCATS;2500.0€;['BRITISH AMERICAN TOBACCO FRANCE'];10;['Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Taxes'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Faire inscrire dans la loi l'interdiction des cigarettes électroniques jetables;01-01-2023-31-12-2023;ALLIANCE CONTRE LE TABAC;4666.7€;['ALLIANCE CONTRE LE TABAC'];12;['Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Santé', 'Environnement'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Alerter sur le développement des nouveaux produits de la nicotine;01-01-2023-31-12-2023;ALLIANCE CONTRE LE TABAC;3500.0€;['ALLIANCE CONTRE LE TABAC'];9;['Membre du Gouvernement ou membre de cabinet ministériel'];['Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Demander l'interdiction de consommation des produits du tabac lors des évènements sportifs;01-01-2023-31-12-2023;ALLIANCE CONTRE LE TABAC;4666.7€;['ALLIANCE CONTRE LE TABAC'];12;['Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel'];['Sports, loisirs, tourisme', 'Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
PLFSS 2024 : demander l'augmentation de la fiscalité sur l'ensemble des produits du tabac;01-01-2023-31-12-2023;ALLIANCE CONTRE LE TABAC;4666.7€;['ALLIANCE CONTRE LE TABAC'];12;['Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Finances publiques', 'Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
PLFSS 2024 : Proposer une annulation de la hausse fiscalité applicable aux produits du tabac;01-01-2023-31-12-2023;STRATEGIES & PUBLICS;64.7€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES"];9;['Député, sénateur, collaborateur, agents des services des assemblées'];['Finances publiques', 'Concurrence, consommation'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Demander la promotion du vapotage dans les politiques de lutte contre le tabagisme;01-10-2022-30-09-2023;SEITA;153947.4€;['SEITA'];13;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées'];['Santé'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Demander la prise en compte de la croissance du marché parallèle en lien avec les hausses fiscales sur les produits du tabac;01-10-2022-30-09-2023;SEITA;153947.4€;['SEITA'];13;["Titulaire d'un emploi à la décision du Gouvernement", 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel'];['Propriété intellectuelle', 'Finances publiques', 'Défense, sécurité'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
PLFSS : Demander un gel des hausses fiscales sur les produits du tabac;01-10-2022-30-09-2023;SEITA;142105.3€;['SEITA'];12;['Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Finances publiques'];prive:100.0;syndicat:0.0;public:0.0;collectivite:0.0
Sensibiliser les pouvoirs publics au rôle du vapotage en matière de politique de santé publique de lutte contre le tabagisme ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;6740.2€;['INNOVA SARL', "SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'REPUBLIC TECHNOLOGIES FRANCE SAS', 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'BIO CONCEPT', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];22;['Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Economie', 'Emploi, solidarité', 'Finances publiques', 'Santé'];prive:92.0;syndicat:3.0;public:3.0;collectivite:3.0
Etre contre la création d'un droit d'accise pour l'ensemble des produits du vapotage ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;8578.4€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'CIGARETTE ELECTRONIQUE FRANCAISE', 'BIO CONCEPT', 'INNOVA SARL', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];28;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre', 'Direction autorité administrative ou publique indépendante', 'Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale'];['Economie', 'Finances publiques', 'Concurrence, consommation', 'Santé'];prive:92.0;syndicat:3.0;public:3.0;collectivite:3.0
Démontrer les atouts du vapotage comme outil de réduction des risques dans le cadre d'une politique de santé publique de lutte contre le tabac. ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;9191.2€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'VAPE CELLAR', 'CIGARETTE ELECTRONIQUE FRANCAISE', 'BIO CONCEPT', 'INNOVA SARL', 'GREEN LIQUIDES', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];30;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre', 'Direction autorité administrative ou publique indépendante', 'Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale'];['Economie', 'Emploi, solidarité', 'Finances publiques', 'Concurrence, consommation', 'Santé'];prive:93.0;syndicat:2.0;public:2.0;collectivite:2.0
Instaurer une réglementation pour les e-liquides non nicotinés conforme à celle en vigueur pour les e-liquides nicotinés. ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;9191.2€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'VAPE CELLAR', 'CIGARETTE ELECTRONIQUE FRANCAISE', 'BIO CONCEPT', 'INNOVA SARL', 'GREEN LIQUIDES', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];30;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre', 'Agent de l’État, d’un centre hospitalier, ou d’une collectivité territoriale'];['Economie', 'Finances publiques', 'Concurrence, consommation', 'Pouvoirs publics et institutions', 'Santé'];prive:93.0;syndicat:2.0;public:2.0;collectivite:2.0
Veiller à ce que l'interdiction des cigarettes électroniques à usage unique concerne strictement ce produit. ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;7965.7€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'VAPE CELLAR', 'CIGARETTE ELECTRONIQUE FRANCAISE', 'BIO CONCEPT', 'INNOVA SARL', 'GREEN LIQUIDES', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];26;['Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Economie', 'Finances publiques', 'Concurrence, consommation', 'Pouvoirs publics et institutions', 'Santé'];prive:93.0;syndicat:2.0;public:2.0;collectivite:2.0
Instaurer une réglementation adaptée pour le secteur du vapotage décorellée de celle actuelle des produits du tabac.;01-01-2023-31-12-2023;FRANCE VAPOTAGE;7659.3€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'VAPE CELLAR', 'CIGARETTE ELECTRONIQUE FRANCAISE', 'BIO CONCEPT', 'INNOVA SARL', 'GREEN LIQUIDES', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];25;['Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Economie', 'Finances publiques', 'Concurrence, consommation', 'Pouvoirs publics et institutions', 'Santé'];prive:93.0;syndicat:2.0;public:2.0;collectivite:2.0
Inscrire dans la loi ou par voie réglementaire la possibilité d'une réglementation adaptée pour les produits du Vapotage;01-01-2023-31-12-2023;FRANCE VAPOTAGE;6740.2€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'BIO CONCEPT', 'INNOVA SARL', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];22;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Economie', 'Finances publiques', 'Santé'];prive:91.0;syndicat:3.0;public:3.0;collectivite:3.0
Informer sur les potentielles conséquences d'une fiscalité dédiée au secteur du vapotage, notamment dans le cadre de la révision de la Directive EUTPD sur les produits du tabac (2014/40/UE) ;01-01-2023-31-12-2023;FRANCE VAPOTAGE;6433.8€;["SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES", 'BRITISH AMERICAN TOBACCO FRANCE', 'LANDEWYCK FRANCE', 'FRANCE VAPOTAGE', 'BIO CONCEPT', 'INNOVA SARL', 'POLYFLAME EUROPE', 'RELX INTERNATIONAL'];21;["Titulaire d'un emploi à la décision du Gouvernement", 'Collaborateur du Président de la République', 'Député, sénateur, collaborateur, agents des services des assemblées', 'Membre du Gouvernement ou membre de cabinet ministériel', 'Premier ministre'];['Finances publiques'];prive:91.0;syndicat:3.0;public:3.0;collectivite:3.0
